Id,Prediction
205,16.383600000000005
206,31.289200000000005
207,17.2316
208,9.4426
209,34.139599999999994
210,12.2134
211,30.824999999999996
212,9.368800000000002
213,13.424799999999998
214,15.3588
215,17.4278
216,15.849399999999997
217,23.673599999999997
218,8.743800000000002
219,22.875999999999994
220,60.532400000000024
221,14.649600000000003
222,16.849800000000002
223,29.984799999999996
224,13.767200000000003
225,13.040199999999995
226,22.0918
227,8.685800000000002
228,7.424200000000002
229,20.114000000000004
230,34.990399999999994
231,30.503999999999998
232,21.837999999999997
233,25.308399999999992
234,12.962799999999998
235,13.849599999999993
236,25.4426
237,34.6692
238,35.7276
239,13.581799999999998
240,15.689599999999999
241,15.609199999999998
242,23.198800000000002
243,23.2636
244,36.67980000000001
245,22.07400000000001
246,11.7174
247,16.723999999999997
248,29.832199999999993
249,13.6608
250,14.895199999999999
251,11.517600000000002
252,22.134400000000007
253,19.6122
254,22.354999999999997
255,23.1504
256,8.785599999999999
257,41.5356
258,24.930999999999994
259,27.394800000000004
260,21.0356
261,30.002
262,12.596799999999998
263,13.977599999999995
264,20.276000000000007
265,28.004399999999997
266,39.566999999999986
267,23.55640000000001
268,14.3868
269,22.393400000000007
270,21.319599999999994
271,21.8904
272,19.105399999999996
273,17.655999999999995
274,23.951999999999998
275,24.720399999999998
276,29.9842
277,16.1498
278,18.246799999999993
279,17.313599999999997
280,26.4382
281,12.810000000000002
282,21.8578
283,18.0398
284,26.42600000000001
285,22.276000000000007
286,15.263600000000002
287,13.565
288,12.995000000000003
289,18.3642
290,24.318199999999997
291,20.805999999999994
292,13.028000000000004
293,57.187400000000004
294,25.076400000000003
295,21.989400000000003
296,24.5872
297,13.758199999999999
298,22.4602
299,23.777600000000007
300,24.976800000000004
301,15.442
302,14.552799999999996
303,29.996199999999998
304,14.2082
305,6.876600000000001
306,25.086599999999997
307,33.641000000000005
308,27.43340000000001
309,10.7666
310,23.720399999999998
311,14.618400000000003
312,20.3468
313,32.9948
314,19.792200000000005
315,33.7918
316,36.192200000000014
317,42.207400000000014
318,12.7048
319,20.4248
320,39.1148
321,33.1894
322,18.978600000000004
323,20.461599999999997
324,63.74339999999998
325,9.6854
326,23.0356
327,27.06
328,6.762599999999999
329,12.118
330,12.417199999999996
331,32.60580000000001
332,23.9114
333,28.949399999999997
334,11.479199999999999
335,15.163
336,18.0646
337,19.087399999999995
338,13.095999999999998
339,9.1406
340,30.687799999999992
341,33.2504
342,16.94340000000001
343,18.1294
344,19.525200000000005
345,13.615399999999998
346,30.824400000000004
347,22.732
348,27.701
349,25.488400000000002
350,14.301599999999999
351,17.9262
352,21.6194
353,29.808000000000003
354,24.5598
355,17.262000000000004
356,18.940999999999995
357,29.11760000000002
358,22.831799999999998
359,25.138999999999996
360,25.537200000000013
361,45.5596
362,23.212999999999997
363,23.542199999999998
364,14.831200000000008
365,14.594999999999997
366,22.076999999999988
367,12.284200000000004
368,20.8262
369,21.298399999999997
370,34.3314
371,19.107200000000006
372,8.364999999999998
373,15.542199999999994
374,28.571400000000004
375,12.161
376,31.594000000000005
377,26.423199999999998
378,61.108999999999995
379,24.030999999999995
380,29.551399999999997
381,6.410399999999999
382,34.97340000000001
383,15.16
384,32.3624
385,22.775800000000004
386,26.045599999999986
387,24.018999999999995
388,8.656599999999997
389,9.555200000000001
390,22.487800000000004
391,32.033199999999994
392,19.822599999999998
393,46.236
394,17.9938
395,14.384199999999998
396,30.2194
397,31.68979999999999
398,7.035399999999998
399,62.57819999999999
400,39.49300000000001
401,20.2632
402,10.3696
403,28.733999999999995
404,9.147600000000002
405,25.803999999999988
406,25.216400000000004
407,36.751000000000005
408,26.853399999999986
409,63.8392
410,24.013799999999993
411,27.633600000000015
412,8.610600000000002
413,9.536400000000004
414,25.281400000000005
415,32.81300000000001
416,20.4452
417,66.0696
418,13.549199999999999
419,17.460199999999997
420,35.2704
421,10.120399999999998
422,49.83639999999998
423,23.362800000000004
424,42.412200000000006
425,22.4784
426,74.90979999999999
427,23.48940000000001
428,15.433200000000001
429,29.562599999999993
430,27.290599999999998
431,23.756800000000002
432,13.869999999999997
433,30.930199999999992
434,26.376800000000003
435,23.997400000000003
436,31.598799999999997
437,64.5652
438,29.119199999999992
439,25.387199999999996
440,22.236600000000003
441,19.019599999999997
442,25.01540000000001
443,13.764599999999996
444,36.60059999999999
445,21.583199999999998
446,29.75240000000001
447,14.876799999999994
448,33.60679999999999
449,27.263200000000005
450,13.430199999999997
451,30.430199999999996
452,28.207199999999997
453,18.6268
454,21.118199999999998
455,25.158800000000014
456,8.080200000000001
457,13.916800000000002
458,32.19239999999999
459,14.545399999999997
460,21.4346
461,31.85520000000001
462,25.2402
463,25.2798
464,24.849400000000006
465,40.08780000000002
466,10.245999999999999
467,33.952
468,23.855999999999998
469,31.04420000000001
470,23.227599999999992
471,12.4372
472,4.8398
473,32.528999999999996
474,12.925200000000004
475,23.779599999999995
476,16.542599999999997
477,14.972400000000007
478,5.810599999999998
479,21.794000000000004
480,15.961000000000002
481,44.733200000000004
482,7.761799999999998
483,24.273200000000003
484,39.03840000000001
485,24.9562
486,14.0452
487,8.382400000000004
488,25.489799999999995
489,14.410399999999997
490,20.035600000000002
491,26.453200000000006
492,17.2888
493,14.195000000000004
494,36.0802
495,13.105799999999999
496,20.095799999999993
497,12.105800000000002
498,22.006799999999995
499,24.22820000000001
500,32.6012
501,36.593599999999995
502,25.275199999999995
503,24.241999999999994
504,13.335999999999999
505,26.0698
506,63.92520000000001
507,46.36760000000001
508,37.637
509,26.49
510,35.597600000000014
511,15.638600000000002
512,26.202799999999996
513,20.365999999999996
514,27.98779999999999
515,21.263200000000012
516,37.763400000000004
517,6.5686
518,22.474
519,21.881
520,20.804600000000004
521,32.777599999999985
522,17.906200000000002
523,25.32780000000001
524,21.091600000000003
525,36.12460000000001
526,58.56659999999999
527,22.178799999999992
528,33.97859999999999
529,32.352199999999996
530,23.790799999999994
531,27.34880000000001
532,14.842799999999993
533,12.573600000000004
534,27.01859999999999
535,31.8144
536,22.420800000000003
537,24.9328
538,17.188200000000005
539,14.876999999999999
540,16.5432
541,28.095999999999993
542,17.922200000000004
543,7.318800000000001
544,20.9706
545,28.9422
546,16.49199999999999
547,28.192399999999992
548,18.939799999999998
549,32.2864
550,30.434799999999996
551,27.93979999999999
552,6.648800000000001
553,26.3142
554,33.652599999999985
555,36.731
556,21.522400000000008
557,24.4832
558,25.9168
559,49.738199999999985
560,46.038599999999995
561,28.407399999999992
562,30.187399999999997
563,27.838400000000007
564,42.8624
565,12.3248
566,23.343600000000006
567,31.884799999999995
568,61.2724
569,16.871400000000005
570,14.976799999999999
571,25.700200000000006
572,25.040599999999998
573,38.954600000000006
574,25.4934
575,34.44660000000001
576,29.978199999999998
577,22.757599999999996
578,25.574599999999997
579,19.67460000000001
580,23.4498
581,28.61959999999999
582,8.111
583,31.7408
584,25.71419999999999
585,30.841199999999994
586,34.156
587,37.23879999999999
588,35.63499999999999
589,29.107399999999995
590,19.310600000000004
591,31.728599999999986
592,8.594200000000004
593,68.5108
594,21.121399999999998
595,37.8562
596,25.490600000000008
597,39.28780000000001
598,31.574800000000003
599,21.984599999999997
600,7.247200000000003
601,31.793200000000002
602,25.068399999999997
603,28.999400000000005
604,29.201599999999996
605,27.169399999999992
606,16.908999999999995
607,13.784599999999998
608,31.034200000000002
609,30.3398
610,26.191
611,30.643199999999997
612,35.584600000000016
613,20.8418
614,21.7948
615,17.8296
616,19.1892
617,17.046800000000005
618,24.124800000000004
619,26.0678
620,6.122000000000001
621,9.860400000000002
622,23.171999999999997
623,11.217199999999998
624,7.179999999999999
625,20.2432
626,12.729000000000001
627,15.821799999999996
628,43.156400000000005
629,12.8378
630,24.062399999999997
631,15.998199999999999
632,72.25359999999999
633,18.441199999999995
634,21.9016
635,36.896
636,7.403600000000003
637,34.7046
638,16.436400000000003
639,26.098399999999998
640,12.440999999999995
641,13.003599999999997
642,21.469599999999996
643,36.1712
644,20.4018
645,6.8828
646,17.466000000000005
647,35.7444
648,10.5836
649,19.885599999999997
650,19.842999999999996
651,61.531000000000006
652,24.987599999999997
653,63.65319999999999
654,62.92280000000001
655,31.3852
656,20.343000000000004
657,25.521600000000007
658,7.383600000000001
659,27.161799999999992
660,16.190200000000004
661,25.441200000000002
662,18.601
663,28.846799999999995
664,12.579399999999998
665,36.5752
666,22.0698
667,16.7432
668,20.303799999999995
669,29.982600000000012
670,26.634
671,18.636600000000005
672,17.8458
673,34.306799999999996
674,31.5004
675,29.761199999999995
676,37.44059999999999
677,23.34460000000001
678,14.860199999999997
679,28.380999999999993
680,12.701600000000001
681,24.708800000000007
682,31.520200000000003
683,8.351799999999999
684,21.938599999999997
685,21.464000000000002
686,26.49400000000001
687,34.77759999999999
688,13.389400000000002
689,36.684599999999996
690,22.698800000000002
691,25.735599999999998
692,37.9322
693,24.6898
694,27.1322
695,12.516599999999997
696,70.19420000000002
697,26.0304
698,26.5644
699,26.669800000000006
700,29.09080000000001
701,30.3482
702,13.094600000000003
703,13.858799999999999
704,23.12239999999999
705,15.550600000000001
706,17.2376
707,20.756
708,25.2762
709,8.395199999999997
710,36.89059999999999
711,18.269799999999996
712,7.4898
713,17.747
714,27.91340000000001
715,28.610799999999998
716,14.302200000000003
717,21.55459999999999
718,47.44260000000002
719,7.3828000000000005
720,15.234199999999998
721,20.024
722,26.959599999999995
723,28.77500000000001
724,39.42719999999999
725,11.145
726,24.966799999999992
727,28.016200000000005
728,22.238199999999996
729,8.594600000000002
730,22.711200000000005
731,15.9302
732,29.968000000000004
733,27.9934
734,22.8966
735,29.157000000000007
736,12.417999999999997
737,40.1084
738,9.4828
739,25.20500000000001
740,23.214800000000004
741,28.376199999999994
742,34.77360000000001
743,39.47740000000001
744,7.790800000000002
745,24.667199999999998
746,25.573599999999992
747,59.83600000000001
748,21.7746
749,27.4452
750,13.470800000000004
751,12.070800000000002
752,16.9512
753,25.0366
754,37.67080000000001
755,13.061999999999998
756,33.7328
757,66.8758
758,13.143199999999995
759,18.390400000000003
760,27.80059999999999
761,29.66
762,13.709800000000005
763,25.746999999999993
764,15.385799999999996
765,46.180800000000005
766,28.7846
767,25.959599999999988
768,19.1784
769,35.09219999999999
770,16.213600000000003
771,7.911799999999999
772,12.616800000000001
773,17.9076
774,30.86959999999999
775,36.1788
776,22.564199999999992
777,40.25500000000001
778,19.247599999999995
779,36.62319999999999
780,13.415600000000005
781,22.237000000000002
782,13.216599999999998
783,19.961199999999998
784,19.316
785,12.153999999999998
786,36.26419999999999
787,22.926
788,25.275
789,14.053999999999997
790,18.987599999999997
791,22.344400000000004
792,46.15860000000001
793,23.6584
794,38.5104
795,35.49760000000001
796,15.2994
797,26.947000000000003
798,34.32900000000001
799,34.84739999999999
800,26.3448
801,32.973200000000006
802,10.539200000000001
803,24.031200000000002
804,18.8104
805,27.9954
806,22.761400000000002
807,23.6454
808,11.043999999999997
809,11.505000000000004
810,21.140000000000004
811,20.244000000000007
812,14.879800000000003
813,24.625199999999996
814,23.318999999999992
815,22.119200000000006
816,23.511999999999997
817,12.451600000000001
818,12.891200000000003
819,39.641000000000005
820,21.4352
821,26.0752
822,25.2832
823,35.3262
824,21.607799999999997
825,12.034600000000001
826,19.9642
827,14.4454
828,14.244000000000003
829,30.432800000000007
830,24.1528
831,26.528800000000004
832,13.344399999999998
833,29.215399999999995
834,22.8398
835,18.812199999999997
836,25.446400000000004
837,26.919800000000006
838,30.40499999999999
839,27.406200000000002
840,28.717200000000002
841,13.010999999999997
842,30.9712
843,21.8946
844,24.2476
845,28.802000000000007
846,33.4406
847,12.647
848,23.508600000000005
849,9.521400000000002
850,28.12540000000001
851,20.879599999999996
852,18.817400000000006
853,30.24580000000001
854,24.454
855,21.842200000000005
856,23.4028
857,54.72699999999998
858,31.1308
859,37.486599999999996
860,20.352399999999996
861,25.013399999999994
862,5.420999999999999
863,10.6324
864,22.753200000000003
865,7.929399999999999
866,19.30900000000001
867,25.44259999999999
868,31.971800000000012
869,9.238200000000004
870,30.672400000000007
871,26.24839999999999
872,22.007600000000004
873,24.863200000000003
874,40.0948
875,23.203200000000002
876,16.4264
877,33.3796
878,20.715799999999994
879,63.033600000000014
880,26.191599999999994
881,15.320000000000002
882,16.644800000000004
883,17.688799999999997
884,23.287000000000003
885,31.05
886,34.4058
887,12.838999999999999
888,34.4708
889,30.655399999999997
890,20.5848
891,24.016400000000004
892,33.87979999999999
893,40.28300000000001
894,19.254400000000004
895,30.851399999999998
896,9.791999999999996
897,22.516200000000005
898,11.834799999999998
899,4.7269999999999985
900,49.0272
901,22.7602
902,30.8942
903,21.166
904,22.080400000000004
905,16.467999999999996
906,34.43180000000001
907,25.5346
908,21.7496
909,14.330399999999997
910,35.043400000000005
911,40.632000000000005
912,32.761
913,15.897799999999997
914,48.7394
915,21.767999999999997
916,33.3804
917,33.763999999999996
918,11.087
919,12.683399999999999
920,18.787599999999994
921,11.559800000000003
922,21.704199999999997
923,29.806600000000003
924,17.0432
925,18.408399999999993
926,40.3058
927,38.02300000000002
928,35.016
929,25.117800000000006
930,18.517
931,21.861
932,7.882
933,19.429599999999997
934,10.756399999999996
935,11.698400000000001
936,27.5046
937,35.015799999999984
938,22.936599999999995
939,21.906
940,16.847800000000003
941,15.068599999999995
942,24.39340000000001
943,35.324999999999996
944,9.0754
945,27.85960000000001
946,37.309400000000004
947,32.7528
948,15.7644
949,12.010399999999999
950,12.288799999999998
951,29.306800000000003
952,25.9852
953,39.374600000000015
954,31.181800000000013
955,28.996799999999997
956,11.5866
957,15.205400000000003
958,16.820600000000002
959,22.78440000000001
960,10.521199999999997
961,35.5646
962,26.9804
963,36.929399999999994
964,11.950999999999997
965,26.392200000000006
966,31.573600000000006
967,9.584399999999999
968,15.2064
969,29.7552
970,29.30859999999999
971,19.335600000000007
972,25.615
973,20.822000000000003
974,12.0672
975,30.5984
976,22.99299999999999
977,30.92820000000001
978,23.4542
979,12.010000000000002
980,13.978000000000002
981,31.584399999999995
982,32.5804
983,24.90559999999999
984,65.09979999999999
985,13.9306
986,26.066799999999997
987,17.366799999999998
988,22.5086
989,29.18959999999999
990,15.159599999999998
991,19.078
992,34.4822
993,18.8808
994,29.627599999999994
995,27.698599999999995
996,15.505999999999997
997,27.74919999999999
998,27.945199999999996
999,34.755799999999994
1000,15.900399999999998
1001,46.3808
1002,20.787799999999997
1003,30.61
1004,15.683200000000005
1005,22.770599999999995
1006,22.0102
1007,19.053200000000007
1008,26.6418
1009,24.959600000000002
1010,22.599800000000005
1011,38.44980000000002
1012,14.633200000000002
1013,20.673199999999998
1014,9.503
1015,39.32300000000001
1016,20.4876
1017,8.801000000000002
1018,18.964999999999996
1019,16.846399999999996
1020,15.201799999999997
1021,30.244200000000006
1022,31.2986
1023,30.62939999999999
1024,27.2286
1025,35.3316
1026,35.372600000000006
1027,26.121599999999997
1028,44.782
1029,22.8456
1030,15.749799999999995
1031,19.852000000000004
1032,18.4062
1033,25.859799999999996
1034,31.987400000000008
1035,19.990200000000005
1036,28.826800000000006
1037,22.4592
1038,27.172000000000008
1039,33.682599999999994
1040,36.47539999999999
1041,21.769999999999996
1042,25.723599999999998
1043,24.402800000000006
1044,43.885200000000005
1045,20.2104
1046,13.172199999999998
1047,42.803599999999996
1048,64.55579999999998
1049,36.48619999999999
1050,14.676000000000004
1051,65.4952
1052,27.69
1053,22.63739999999999
1054,22.419199999999996
1055,67.40859999999998
1056,30.87560000000001
1057,29.651000000000003
1058,32.1962
1059,25.29520000000001
1060,22.950599999999998
1061,7.0382
1062,16.249399999999998
1063,28.733400000000007
1064,10.506599999999999
1065,8.855400000000001
1066,21.062400000000007
1067,21.727200000000007
1068,23.311600000000002
1069,12.982999999999999
1070,24.3686
1071,20.480999999999998
1072,24.597600000000007
1073,34.02520000000002
1074,27.198600000000003
1075,27.9576
1076,25.443400000000015
1077,53.73339999999999
1078,20.483800000000002
1079,35.686600000000006
1080,28.411199999999997
1081,15.485599999999994
1082,22.94560000000001
1083,14.0594
1084,27.4546
1085,25.776999999999994
1086,20.0916
1087,9.275200000000002
1088,35.745599999999996
1089,38.517399999999995
1090,9.424200000000003
1091,9.930999999999996
1092,20.6802
1093,24.714399999999998
1094,31.598
1095,33.337999999999994
1096,22.428600000000003
1097,15.1834
1098,32.78280000000001
1099,33.17100000000001
1100,12.4796
1101,27.4192
1102,34.63040000000001
1103,25.198800000000002
1104,21.009799999999995
1105,12.620800000000004
1106,35.945
1107,9.995800000000006
1108,14.189200000000003
1109,32.5646
1110,24.337199999999992
1111,14.305399999999999
1112,24.9468
1113,30.678800000000013
1114,14.258
1115,21.528399999999998
1116,11.7466
1117,26.996399999999998
1118,19.6736
1119,21.838399999999996
1120,31.199999999999996
1121,30.1758
1122,19.2174
1123,15.197200000000002
1124,12.72
1125,61.69339999999999
1126,21.48
1127,17.711400000000005
1128,33.43620000000001
1129,14.363400000000002
1130,20.994199999999996
1131,37.5882
1132,23.4388
1133,38.18860000000001
1134,12.766000000000002
1135,13.148599999999998
1136,37.3634
1137,30.256999999999994
1138,15.1726
1139,19.394799999999996
1140,90.08240000000002
1141,9.806600000000001
1142,26.957399999999993
1143,23.790000000000006
1144,33.20479999999999
1145,20.044000000000004
1146,14.017400000000004
1147,27.599
1148,29.2086
1149,25.68099999999999
1150,19.457200000000004
1151,26.737799999999996
1152,25.4058
1153,18.157400000000006
1154,38.97820000000001
1155,14.078600000000002
1156,20.0732
1157,38.4018
1158,17.883200000000002
1159,25.941800000000004
1160,26.3848
1161,21.722600000000003
1162,23.141799999999993
1163,20.638999999999996
1164,40.02160000000001
1165,68.92099999999999
1166,23.8442
1167,26.551800000000007
1168,25.868999999999996
1169,11.304
1170,21.433600000000006
1171,14.923600000000004
1172,13.0464
1173,31.842199999999995
1174,28.250999999999998
1175,13.271600000000003
1176,29.271399999999993
1177,34.6056
1178,24.062199999999997
1179,56.056999999999995
1180,7.395400000000002
1181,7.797999999999999
1182,16.8892
1183,25.43340000000001
1184,33.39760000000001
1185,15.409400000000005
1186,18.444200000000002
1187,9.464200000000002
1188,34.9928
1189,83.88300000000002
1190,27.136999999999993
1191,5.502000000000001
1192,27.012000000000004
1193,12.285200000000001
1194,35.0064
1195,29.865400000000005
1196,19.9534
1197,20.718400000000003
1198,23.645200000000003
1199,14.192800000000002
1200,35.084999999999994
1201,9.153
1202,25.088599999999996
1203,29.439999999999987
1204,16.048799999999993
1205,27.892799999999998
1206,30.963000000000008
1207,3.5596000000000014
1208,21.210600000000003
1209,21.368399999999998
1210,24.717599999999997
1211,27.732
1212,23.478400000000008
1213,16.4416
1214,21.66000000000001
1215,12.821399999999999
1216,23.26860000000001
1217,34.620599999999996
1218,27.970400000000005
1219,27.93799999999999
1220,11.057399999999998
1221,29.868800000000007
1222,27.87800000000001
1223,22.271800000000002
1224,14.826400000000001
1225,29.132599999999996
1226,63.91559999999998
1227,19.3348
1228,24.765800000000013
1229,29.458199999999987
1230,10.128400000000005
1231,17.005599999999994
1232,9.949000000000002
1233,14.844000000000003
1234,40.6592
1235,56.22200000000001
1236,20.132
1237,30.25959999999999
1238,9.734000000000004
1239,36.936
1240,35.1106
1241,13.228000000000002
1242,30.155599999999982
1243,8.997999999999998
1244,61.2682
1245,14.095400000000001
1246,14.729399999999998
1247,12.870399999999995
1248,21.926400000000005
1249,31.071200000000005
1250,29.581200000000003
1251,21.014199999999995
1252,27.2296
1253,21.875799999999998
1254,21.702
1255,23.726
1256,46.53040000000001
1257,14.1026
1258,30.7566
1259,10.148799999999998
1260,19.4294
1261,22.097799999999992
1262,38.263600000000004
1263,21.3206
1264,21.1288
1265,15.216200000000004
1266,14.558799999999996
1267,12.600000000000005
1268,19.121799999999993
1269,26.1164
1270,19.019600000000004
1271,23.8862
1272,6.137800000000001
1273,10.813999999999998
1274,27.62699999999999
1275,27.846600000000002
1276,12.883999999999999
1277,16.275999999999996
1278,5.3586
1279,40.933399999999985
1280,21.656000000000002
1281,32.60620000000001
1282,9.606599999999997
1283,25.503399999999992
1284,24.065799999999996
1285,21.166
1286,26.718799999999998
1287,12.0066
1288,26.946200000000005
1289,20.4086
1290,21.203200000000002
1291,26.781800000000008
1292,29.653600000000004
1293,25.415599999999994
1294,19.615799999999993
1295,22.840799999999998
1296,27.6644
1297,17.417199999999998
1298,14.063999999999998
1299,20.598200000000002
1300,20.734999999999996
1301,28.474800000000005
1302,12.4448
1303,17.665400000000005
1304,18.379599999999996
1305,17.67260000000001
1306,31.5804
1307,18.5686
1308,35.7914
1309,15.717999999999996
1310,25.261200000000002
1311,17.778800000000004
1312,21.670599999999993
1313,19.390400000000003
1314,18.4238
1315,25.499600000000004
1316,27.12120000000001
1317,31.104400000000012
1318,25.784200000000002
1319,13.2148
1320,31.203200000000002
1321,6.3958
1322,17.714600000000004
1323,22.305000000000003
1324,12.074799999999998
1325,25.276600000000013
1326,27.6366
1327,18.6674
1328,18.578799999999998
1329,22.176399999999994
1330,20.53940000000001
1331,28.5056
1332,20.511
1333,27.995600000000003
1334,15.6512
1335,29.8152
1336,12.4892
1337,30.116999999999994
1338,17.468799999999998
1339,28.7484
1340,12.834200000000001
1341,22.4908
1342,21.6602
1343,28.620199999999997
1344,8.7062
1345,38.8076
1346,28.25440000000001
1347,28.753800000000005
1348,61.453999999999986
1349,32.487399999999994
1350,20.454599999999996
1351,9.803599999999998
1352,25.429000000000002
1353,30.009999999999994
1354,8.0626
1355,6.822399999999999
1356,10.316399999999998
1357,48.236400000000025
1358,28.643600000000013
1359,13.363600000000002
1360,33.41999999999999
1361,14.8234
1362,26.0104
1363,29.436000000000003
1364,23.7398
1365,21.9314
1366,18.5682
1367,10.028400000000003
1368,12.5486
1369,21.384399999999996
1370,29.640800000000002
1371,18.458
1372,37.3066
1373,29.994599999999995
1374,62.266200000000026
1375,8.8366
1376,17.662800000000004
1377,7.3218
1378,38.04820000000001
1379,37.280400000000014
1380,25.604200000000002
1381,32.909
1382,9.6884
1383,20.6758
1384,5.574400000000001
1385,11.171599999999996
1386,30.41819999999999
1387,11.9714
1388,55.04720000000003
1389,31.0658
1390,25.173799999999996
1391,28.92199999999999
1392,25.017
1393,31.054200000000005
1394,52.457999999999984
1395,25.475599999999996
1396,32.21619999999999
1397,60.94339999999998
1398,26.1268
1399,30.314
1400,9.123600000000003
1401,26.841599999999993
1402,31.356199999999994
1403,38.8512
1404,40.9722
1405,20.38939999999999
1406,7.702000000000003
1407,9.283400000000002
1408,8.238
1409,30.4174
1410,18.8734
1411,58.042
1412,26.6594
1413,60.383799999999994
1414,29.071399999999997
1415,29.781799999999993
1416,30.962400000000002
1417,30.281399999999998
1418,17.8662
1419,27.278200000000005
1420,20.444999999999997
1421,23.8248
1422,24.6802
1423,42.858599999999996
1424,29.403799999999997
1425,11.767000000000003
1426,25.600199999999994
1427,9.997
1428,33.08539999999999
1429,28.847399999999993
1430,10.800800000000002
1431,21.5958
1432,40.52020000000001
1433,13.118400000000008
1434,36.77339999999998
1435,34.188199999999995
1436,22.916200000000003
1437,13.420600000000002
1438,22.317600000000006
1439,6.7026
1440,35.605799999999995
1441,20.597199999999994
1442,36.6092
1443,15.273800000000001
1444,26.51400000000001
1445,33.33020000000001
1446,34.2398
1447,26.02460000000001
1448,22.150000000000006
1449,10.429000000000004
1450,22.4548
1451,30.185
1452,11.914999999999997
1453,8.785199999999998
1454,31.51679999999998
1455,16.0282
1456,9.650400000000001
1457,22.018800000000002
1458,21.8654
1459,61.80120000000001
1460,18.679599999999997
1461,20.746799999999997
1462,35.68099999999998
1463,36.5164
1464,16.533599999999996
1465,40.2996
1466,9.873000000000001
1467,75.23460000000001
1468,22.841599999999993
1469,17.523799999999998
1470,7.6114
1471,7.435400000000003
1472,22.663200000000007
1473,26.628600000000002
1474,11.6446
1475,29.2054
1476,22.051000000000002
1477,20.86260000000001
1478,33.604199999999985
1479,22.499600000000004
1480,10.828
1481,9.6768
1482,16.939799999999995
1483,11.918399999999998
1484,26.1888
1485,42.50500000000001
1486,22.843799999999987
1487,30.088399999999996
1488,10.268800000000004
1489,30.082599999999992
